SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	ClusterCenterDist
1512	VLC_EMN_TAF_min10k_sorted_md_k141_201877_n2292	2292	0.0	1.0	0.0	0.2454
1513	VLC_EMN_TAF_min10k_sorted_md_k141_120654_n6786	6786	0.0	1.0	0.0	0.1772
1514	VLC_EMN_TAF_min10k_sorted_md_k141_75276_n3485	3485	0.0	1.0	0.0	0.3216
1515	VLC_EMN_TAF_min10k_sorted_md_k141_109231_n6611	6611	0.0	1.0	0.0	0.441
1516	VLC_EMN_TAF_min10k_sorted_md_k141_137493_n8751	8751	0.0001	0.9999	0.0	0.5841
1517	VLC_EMN_TAF_min10k_sorted_md_k141_182390_n5106	5106	0.0001	0.9999	0.0	0.4804
1518	VLC_EMN_TAF_min10k_sorted_md_k141_197212_n4586	4586	0.0001	0.9999	0.0	0.5115
1519	VLC_EMN_TAF_min10k_sorted_md_k141_162412_n2677	2677	0.0001	0.9999	0.0	0.4833
1520	VLC_EMN_TAF_min10k_sorted_md_k141_159421_n8983	8983	0.0001	0.9999	0.0	0.4137
1521	VLC_EMN_TAF_min10k_sorted_md_k141_47569_n1755	1755	0.0001	0.9999	0.0	0.6941
1522	VLC_EMN_TAF_min10k_sorted_md_k141_189693_n18463	18463	0.0001	0.9999	0.0	0.399
1523	VLC_EMN_TAF_min10k_sorted_md_k141_221296_n3713	3713	0.0	0.9999	0.0001	0.9629
1524	VLC_EMN_TAF_min10k_sorted_md_k141_6893_n1849	1849	0.0002	0.9998	0.0	0.7476
1525	VLC_EMN_TAF_min10k_sorted_md_k141_139112_n2898	2898	0.0002	0.9998	0.0	0.4348
1526	VLC_EMN_TAF_min10k_sorted_md_k141_182223_n10442	10442	0.0002	0.9998	0.0	0.436
1527	VLC_EMN_TAF_min10k_sorted_md_k141_175139_n3335	3335	0.0002	0.9998	0.0	0.5558
1528	VLC_EMN_TAF_min10k_sorted_md_k141_10097_n4511	4511	0.0002	0.9998	0.0	0.5272
1529	VLC_EMN_TAF_min10k_sorted_md_k141_175286_n1714	1714	0.0002	0.9998	0.0	0.5119
1530	VLC_EMN_TAF_min10k_sorted_md_k141_30028_n1786	1786	0.0002	0.9998	0.0	0.7801
1531	VLC_EMN_TAF_min10k_sorted_md_k141_109252_n1951	1951	0.0002	0.9998	0.0	0.4996
1532	VLC_EMN_TAF_min10k_sorted_md_k141_28623_n4851	4851	0.0002	0.9998	0.0	0.4299
1533	VLC_EMN_TAF_min10k_sorted_md_k141_5123_n4079	4079	0.0002	0.9998	0.0	0.5511
1534	VLC_EMN_TAF_min10k_sorted_md_k141_7476_n2874	2874	0.0003	0.9997	0.0	0.5591
1535	VLC_EMN_TAF_min10k_sorted_md_k141_183144_n2684	2684	0.0003	0.9997	0.0	0.4922
1536	VLC_EMN_TAF_min10k_sorted_md_k141_17965_n6299	6299	0.0003	0.9997	0.0	0.4652
1537	VLC_EMN_TAF_min10k_sorted_md_k141_51217_n5426	5426	0.0003	0.9997	0.0	0.4833
1538	VLC_EMN_TAF_min10k_sorted_md_k141_119816_n1784	1784	0.0003	0.9997	0.0	0.7574
1539	VLC_EMN_TAF_min10k_sorted_md_k141_81082_n2419	2419	0.0	0.9996	0.0004	0.9107
1540	VLC_EMN_TAF_min10k_sorted_md_k141_109939_n6208	6208	0.0005	0.9995	0.0	0.4473
1541	VLC_EMN_TAF_min10k_sorted_md_k141_67490_n5402	5402	0.0005	0.9995	0.0	0.5106
1542	VLC_EMN_TAF_min10k_sorted_md_k141_156847_n2431	2431	0.0005	0.9995	0.0	0.7148
1543	VLC_EMN_TAF_min10k_sorted_md_k141_155664_n2899	2899	0.0006	0.9994	0.0	0.5565
1544	VLC_EMN_TAF_min10k_sorted_md_k141_80898_n4785	4785	0.0	0.9994	0.0006	0.8476
1545	VLC_EMN_TAF_min10k_sorted_md_k141_200006_n5250	5250	0.0007	0.9993	0.0	0.4961
1546	VLC_EMN_TAF_min10k_sorted_md_k141_45397_n1725	1725	0.0008	0.9992	0.0	0.7355
1547	VLC_EMN_TAF_min10k_sorted_md_k141_112387_n1973	1973	0.0009	0.9991	0.0	0.5804
1548	VLC_EMN_TAF_min10k_sorted_md_k141_22247_n6473	6473	0.001	0.999	0.0	0.5657
1549	VLC_EMN_TAF_min10k_sorted_md_k141_64258_n52446	52446	0.0011	0.9989	0.0	0.4613
1550	VLC_EMN_TAF_min10k_sorted_md_k141_32137_n8254	8254	0.0011	0.9989	0.0	0.4743
1551	VLC_EMN_TAF_min10k_sorted_md_k141_193289_n3649	3649	0.0014	0.9986	0.0	0.4704
1552	VLC_EMN_TAF_min10k_sorted_md_k141_103498_n4106	4106	0.0014	0.9986	0.0	0.5312
1553	VLC_EMN_TAF_min10k_sorted_md_k141_104497_n6165	6165	0.0018	0.9982	0.0	0.4823
1554	VLC_EMN_TAF_min10k_sorted_md_k141_16711_n13653	13653	0.0018	0.9982	0.0	0.4678
1555	VLC_EMN_TAF_min10k_sorted_md_k141_68929_n5294	5294	0.0021	0.9979	0.0	0.5301
1556	VLC_EMN_TAF_min10k_sorted_md_k141_190027_n2272	2272	0.0023	0.9977	0.0	0.8682
1557	VLC_EMN_TAF_min10k_sorted_md_k141_140805_n2112	2112	0.0035	0.9965	0.0	0.6207
1558	VLC_EMN_TAF_min10k_sorted_md_k141_103490_n1717	1717	0.0057	0.9943	0.0	0.8336
1559	VLC_EMN_TAF_min10k_sorted_md_k141_160821_n4090	4090	0.0073	0.9927	0.0	0.5729
1560	VLC_EMN_TAF_min10k_sorted_md_k141_89243_n4141	4141	0.0137	0.9863	0.0	0.7046
1561	VLC_EMN_TAF_min10k_sorted_md_k141_186217_n2528	2528	0.0156	0.9844	0.0	0.5411
1562	VLC_EMN_TAF_min10k_sorted_md_k141_219803_n3068	3068	0.0199	0.9801	0.0	0.5616
1563	VLC_EMN_TAF_min10k_sorted_md_k141_54704_n3054	3054	0.0331	0.9669	0.0	0.5318
1564	VLC_EMN_TAF_min10k_sorted_md_k141_113542_n3829	3829	0.0335	0.9665	0.0	0.7149
1565	VLC_EMN_TAF_min10k_sorted_md_k141_16358_n2172	2172	0.0686	0.9314	0.0	0.5931
1566	VLC_EMN_TAF_min10k_sorted_md_k141_208343_n4884	4884	0.0714	0.9286	0.0	0.5409
1567	VLC_EMN_TAF_min10k_sorted_md_k141_210832_n19498	19498	0.0818	0.9182	0.0	0.5472
1568	VLC_EMN_TAF_min10k_sorted_md_k141_150638_n5243	5243	0.1337	0.8663	0.0	0.6442
1569	VLC_EMN_TAF_min10k_sorted_md_k141_214334_n1658	1658	0.2175	0.7825	0.0	0.8248
1570	VLC_EMN_TAF_min10k_sorted_md_k141_8341_n2582	2582	0.2222	0.7778	0.0	0.9628
1571	VLC_EMN_TAF_min10k_sorted_md_k141_143228_n10979	10979	0.2284	0.7716	0.0	0.5637
1572	VLC_EMN_TAF_min10k_sorted_md_k141_19286_n2039	2039	0.3602	0.6398	0.0	0.6654
1573	VLC_EMN_TAF_min10k_sorted_md_k141_202358_n1655	1655	0.4788	0.5212	0.0	0.8147
1574	VLC_EMN_TAF_min10k_sorted_md_k141_139247_n2515	2515	0.0	0.0	1.0	0.6598
1575	VLC_EMN_TAF_min10k_sorted_md_k141_57921_n3037	3037	0.0	0.0	1.0	0.6715
1576	VLC_EMN_TAF_min10k_sorted_md_k141_24217_n30335	30335	0.0	0.0	1.0	0.3895
1577	VLC_EMN_TAF_min10k_sorted_md_k141_208652_n3127	3127	0.0	0.0	1.0	0.4971
1578	VLC_EMN_TAF_min10k_sorted_md_k141_182719_n15570	15570	0.0	0.0	1.0	0.4065
1579	VLC_EMN_TAF_min10k_sorted_md_k141_75073_n83005	83005	0.0	0.0	1.0	0.3718
1580	VLC_EMN_TAF_min10k_sorted_md_k141_128810_n21139	21139	0.0	0.0	1.0	0.3568
1581	VLC_EMN_TAF_min10k_sorted_md_k141_175132_n2702	2702	0.0	0.0	1.0	0.5723
1582	VLC_EMN_TAF_min10k_sorted_md_k141_64635_n5257	5257	0.0	0.0	1.0	0.4164
1583	VLC_EMN_TAF_min10k_sorted_md_k141_221334_n2727	2727	0.0	0.0	1.0	0.5425
1584	VLC_EMN_TAF_min10k_sorted_md_k141_24983_n20393	20393	0.0	0.0	1.0	0.4372
1585	VLC_EMN_TAF_min10k_sorted_md_k141_205622_n2784	2784	0.0	0.0	1.0	0.5963
1586	VLC_EMN_TAF_min10k_sorted_md_k141_184980_n2366	2366	0.0	0.0	1.0	0.4763
1587	VLC_EMN_TAF_min10k_sorted_md_k141_99555_n2213	2213	0.0	0.0	1.0	0.4626
1588	VLC_EMN_TAF_min10k_sorted_md_k141_84725_n2632	2632	0.0	0.0	1.0	0.7629
1589	VLC_EMN_TAF_min10k_sorted_md_k141_196785_n33572	33572	0.0	0.0	1.0	0.4119
1590	VLC_EMN_TAF_min10k_sorted_md_k141_174543_n20431	20431	0.0	0.0	1.0	0.403
1591	VLC_EMN_TAF_min10k_sorted_md_k141_42717_n10780	10780	0.0	0.0	1.0	0.4325
1592	VLC_EMN_TAF_min10k_sorted_md_k141_10653_n27786	27786	0.0	0.0	1.0	0.4102
1593	VLC_EMN_TAF_min10k_sorted_md_k141_217469_n22182	22182	0.0	0.0	1.0	0.3695
1594	VLC_EMN_TAF_min10k_sorted_md_k141_59599_n2500	2500	0.0	0.0	1.0	0.7752
1595	VLC_EMN_TAF_min10k_sorted_md_k141_53136_n3544	3544	0.0	0.0	1.0	0.4421
1596	VLC_EMN_TAF_min10k_sorted_md_k141_163729_n3015	3015	0.0	0.0	1.0	0.3791
1597	VLC_EMN_TAF_min10k_sorted_md_k141_50100_n15080	15080	0.0	0.0	1.0	0.4073
1598	VLC_EMN_TAF_min10k_sorted_md_k141_222562_n21125	21125	0.0	0.0	1.0	0.476
1599	VLC_EMN_TAF_min10k_sorted_md_k141_40984_n24320	24320	0.0	0.0	1.0	0.3649
1600	VLC_EMN_TAF_min10k_sorted_md_k141_81010_n4431	4431	0.0	0.0	1.0	0.7105
1601	VLC_EMN_TAF_min10k_sorted_md_k141_1630_n2361	2361	0.0	0.0	1.0	0.5389
1602	VLC_EMN_TAF_min10k_sorted_md_k141_161670_n33365	33365	0.0	0.0	1.0	0.3022
1603	VLC_EMN_TAF_min10k_sorted_md_k141_39954_n3830	3830	0.0	0.0	1.0	0.4258
1604	VLC_EMN_TAF_min10k_sorted_md_k141_223200_n2184	2184	0.0	0.0	1.0	0.6592
1605	VLC_EMN_TAF_min10k_sorted_md_k141_123582_n14924	14924	0.0	0.0	1.0	0.3928
1606	VLC_EMN_TAF_min10k_sorted_md_k141_152982_n25733	25733	0.0	0.0	1.0	0.3871
1607	VLC_EMN_TAF_min10k_sorted_md_k141_144038_n77853	77853	0.0	0.0	1.0	0.4731
1608	VLC_EMN_TAF_min10k_sorted_md_k141_76146_n8453	8453	0.0	0.0	1.0	1.0
1609	VLC_EMN_TAF_min10k_sorted_md_k141_121168_n2820	2820	0.0	0.0	1.0	0.5306
1610	VLC_EMN_TAF_min10k_sorted_md_k141_106477_n30055	30055	0.0	0.0	1.0	0.3754
1611	VLC_EMN_TAF_min10k_sorted_md_k141_52746_n2224	2224	0.0	0.0	1.0	0.7332
1612	VLC_EMN_TAF_min10k_sorted_md_k141_101505_n14399	14399	0.0	0.0	1.0	0.7593
1613	VLC_EMN_TAF_min10k_sorted_md_k141_136796_n3271	3271	0.0	0.0	1.0	0.6903
1614	VLC_EMN_TAF_min10k_sorted_md_k141_224279_n12339	12339	0.0	0.0	1.0	0.9339
1615	VLC_EMN_TAF_min10k_sorted_md_k141_224994_n2134	2134	0.0	0.0	1.0	0.4149
1616	VLC_EMN_TAF_min10k_sorted_md_k141_202054_n3659	3659	0.0	0.0	1.0	0.478
1617	VLC_EMN_TAF_min10k_sorted_md_k141_2560_n24081	24081	0.0	0.0	1.0	0.4203
1618	VLC_EMN_TAF_min10k_sorted_md_k141_107230_n3114	3114	0.0	0.0	1.0	0.4944
1619	VLC_EMN_TAF_min10k_sorted_md_k141_225561_n14709	14709	0.0	0.0	1.0	0.3548
1620	VLC_EMN_TAF_min10k_sorted_md_k141_131818_n4042	4042	0.0	0.0	1.0	0.4036
1621	VLC_EMN_TAF_min10k_sorted_md_k141_198998_n26295	26295	0.0	0.0	1.0	0.4095
1622	VLC_EMN_TAF_min10k_sorted_md_k141_125939_n37277	37277	0.0	0.0	1.0	0.3811
1623	VLC_EMN_TAF_min10k_sorted_md_k141_83151_n3248	3248	0.0	0.0	1.0	0.5594
1624	VLC_EMN_TAF_min10k_sorted_md_k141_105448_n54927	54927	0.0	0.0	1.0	0.381
1625	VLC_EMN_TAF_min10k_sorted_md_k141_74859_n26757	26757	0.0	0.0	1.0	0.4312
1626	VLC_EMN_TAF_min10k_sorted_md_k141_98032_n30787	30787	0.0	0.0	1.0	0.3676
1627	VLC_EMN_TAF_min10k_sorted_md_k141_156868_n6231	6231	0.0	0.0	1.0	0.4836
1628	VLC_EMN_TAF_min10k_sorted_md_k141_105223_n23548	23548	0.0	0.0	1.0	0.4614
1629	VLC_EMN_TAF_min10k_sorted_md_k141_178698_n24631	24631	0.0	0.0	1.0	0.343
1630	VLC_EMN_TAF_min10k_sorted_md_k141_148790_n2364	2364	0.0	0.0	1.0	0.5629
1631	VLC_EMN_TAF_min10k_sorted_md_k141_80974_n3712	3712	0.0	0.0	1.0	0.4908
1632	VLC_EMN_TAF_min10k_sorted_md_k141_99202_n2158	2158	0.0	0.0	1.0	0.7046
1633	VLC_EMN_TAF_min10k_sorted_md_k141_36717_n5021	5021	0.0	0.0	1.0	0.4121
1634	VLC_EMN_TAF_min10k_sorted_md_k141_126143_n26386	26386	0.0	0.0	1.0	0.3339
1635	VLC_EMN_TAF_min10k_sorted_md_k141_189849_n30247	30247	0.0	0.0	1.0	0.3456
1636	VLC_EMN_TAF_min10k_sorted_md_k141_58049_n26110	26110	0.0	0.0	1.0	0.3447
1637	VLC_EMN_TAF_min10k_sorted_md_k141_79491_n29190	29190	0.0	0.0	1.0	0.3631
1638	VLC_EMN_TAF_min10k_sorted_md_k141_182809_n30032	30032	0.0	0.0	1.0	0.3929
1639	VLC_EMN_TAF_min10k_sorted_md_k141_138515_n25435	25435	0.0	0.0	1.0	0.299
1640	VLC_EMN_TAF_min10k_sorted_md_k141_145804_n13855	13855	0.0	0.0	1.0	0.3188
1641	VLC_EMN_TAF_min10k_sorted_md_k141_43929_n22316	22316	0.0	0.0	1.0	0.4435
1642	VLC_EMN_TAF_min10k_sorted_md_k141_167615_n3134	3134	0.0	0.0	1.0	0.4523
1643	VLC_EMN_TAF_min10k_sorted_md_k141_40069_n29278	29278	0.0	0.0	1.0	0.3462
1644	VLC_EMN_TAF_min10k_sorted_md_k141_112286_n4903	4903	0.0	0.0	1.0	0.5251
1645	VLC_EMN_TAF_min10k_sorted_md_k141_48277_n20825	20825	0.0	0.0	1.0	0.3939
1646	VLC_EMN_TAF_min10k_sorted_md_k141_81551_n2471	2471	0.0	0.0	1.0	0.7819
1647	VLC_EMN_TAF_min10k_sorted_md_k141_176889_n2216	2216	0.0	0.0	1.0	0.5113
1648	VLC_EMN_TAF_min10k_sorted_md_k141_158569_n3778	3778	0.0	0.0	1.0	0.485
1649	VLC_EMN_TAF_min10k_sorted_md_k141_90425_n4277	4277	0.0	0.0	1.0	0.5372
1650	VLC_EMN_TAF_min10k_sorted_md_k141_59423_n3080	3080	0.0	0.0	1.0	0.5134
1651	VLC_EMN_TAF_min10k_sorted_md_k141_43707_n18541	18541	0.0	0.0	1.0	0.3716
1652	VLC_EMN_TAF_min10k_sorted_md_k141_148290_n23233	23233	0.0	0.0	1.0	0.4525
1653	VLC_EMN_TAF_min10k_sorted_md_k141_132373_n23237	23237	0.0	0.0	1.0	0.3669
1654	VLC_EMN_TAF_min10k_sorted_md_k141_158711_n4062	4062	0.0	0.0	1.0	0.5273
1655	VLC_EMN_TAF_min10k_sorted_md_k141_24502_n13756	13756	0.0	0.0	1.0	0.446
1656	VLC_EMN_TAF_min10k_sorted_md_k141_166151_n2822	2822	0.0	0.0	1.0	0.4937
1657	VLC_EMN_TAF_min10k_sorted_md_k141_155073_n14918	14918	0.0	0.0	1.0	0.3924
1658	VLC_EMN_TAF_min10k_sorted_md_k141_64412_n3111	3111	0.0	0.0	1.0	0.3104
1659	VLC_EMN_TAF_min10k_sorted_md_k141_67541_n3130	3130	0.0	0.0	1.0	0.4913
1660	VLC_EMN_TAF_min10k_sorted_md_k141_16839_n2297	2297	0.0	0.0	1.0	0.6435
1661	VLC_EMN_TAF_min10k_sorted_md_k141_52184_n3160	3160	0.0	0.0	1.0	0.5919
1662	VLC_EMN_TAF_min10k_sorted_md_k141_13646_n75625	75625	0.0	0.0	1.0	0.4216
1663	VLC_EMN_TAF_min10k_sorted_md_k141_226814_n18951	18951	0.0	0.0	1.0	0.4852
1664	VLC_EMN_TAF_min10k_sorted_md_k141_51509_n3280	3280	0.0	0.0	1.0	0.5567
1665	VLC_EMN_TAF_min10k_sorted_md_k141_121553_n2582	2582	0.0	0.0	1.0	0.5614
1666	VLC_EMN_TAF_min10k_sorted_md_k141_93007_n3124	3124	0.0	0.0	1.0	0.3833
1667	VLC_EMN_TAF_min10k_sorted_md_k141_176035_n3080	3080	0.0	0.0	1.0	0.5366
1668	VLC_EMN_TAF_min10k_sorted_md_k141_10455_n12710	12710	0.0	0.0	1.0	0.4321
1669	VLC_EMN_TAF_min10k_sorted_md_k141_3272_n12200	12200	0.0	0.0	1.0	0.4534
1670	VLC_EMN_TAF_min10k_sorted_md_k141_202865_n2773	2773	0.0	0.0	1.0	0.4905
1671	VLC_EMN_TAF_min10k_sorted_md_k141_33756_n63385	63385	0.0	0.0	1.0	0.4006
1672	VLC_EMN_TAF_min10k_sorted_md_k141_129968_n4659	4659	0.0	0.0	1.0	0.4155
1673	VLC_EMN_TAF_min10k_sorted_md_k141_116185_n30990	30990	0.0	0.0	1.0	0.3765
1674	VLC_EMN_TAF_min10k_sorted_md_k141_225903_n3897	3897	0.0	0.0	1.0	0.3521
1675	VLC_EMN_TAF_min10k_sorted_md_k141_82870_n2718	2718	0.0	0.0	1.0	0.3549
1676	VLC_EMN_TAF_min10k_sorted_md_k141_60329_n14460	14460	0.0	0.0	1.0	0.4079
1677	VLC_EMN_TAF_min10k_sorted_md_k141_132456_n2882	2882	0.0	0.0	1.0	0.6319
1678	VLC_EMN_TAF_min10k_sorted_md_k141_127636_n3955	3955	0.0	0.0	1.0	0.3816
1679	VLC_EMN_TAF_min10k_sorted_md_k141_128059_n30502	30502	0.0	0.0	1.0	0.4441
1680	VLC_EMN_TAF_min10k_sorted_md_k141_52668_n19519	19519	0.0	0.0	1.0	0.3357
1681	VLC_EMN_TAF_min10k_sorted_md_k141_198989_n3174	3174	0.0	0.0	1.0	0.4677
1682	VLC_EMN_TAF_min10k_sorted_md_k141_34706_n35624	35624	0.0	0.0	1.0	0.4176
1683	VLC_EMN_TAF_min10k_sorted_md_k141_89766_n12535	12535	0.0	0.0	1.0	0.3802
1684	VLC_EMN_TAF_min10k_sorted_md_k141_131401_n2547	2547	0.0	0.0	1.0	0.5897
1685	VLC_EMN_TAF_min10k_sorted_md_k141_103253_n25988	25988	0.0	0.0	1.0	0.3514
1686	VLC_EMN_TAF_min10k_sorted_md_k141_119065_n27878	27878	0.0	0.0	1.0	0.3076
1687	VLC_EMN_TAF_min10k_sorted_md_k141_50845_n19490	19490	0.0	0.0	1.0	0.3578
